1170	0.53	0.00165	NAN	
1172	0.53	0.0015	NAN	
1174	0.535	0.0018	NAN	
1176	0.535	0.0018	NAN	
1178	0.535	0.0018	NAN	
1180	0.535	0.0015	NAN	
1182	0.535	0.00165	NAN	
1184	0.535	0.0015	NAN	
1186	0.54	0.00165	NAN	
1188	0.54	0.0015	NAN	
1190	0.54	0.0015	NAN	
1192	0.54	0.00135	NAN	
1194	0.54	0.0015	NAN	
1196	0.545	0.0015	NAN	
1198	0.545	0.0015	NAN	
1200	0.545	0.00165	NAN	
1202	0.545	0.00135	NAN	
1204	0.545	0.0015	NAN	
1206	0.545	0.00135	NAN	
1208	0.55	0.00135	NAN	
1210	0.55	0.00135	NAN	
1212	0.55	0.00135	NAN	
1214	0.55	0.00135	NAN	
1216	0.55	0.0015	NAN	
1218	0.555	0.00135	NAN	
1220	0.555	0.0015	NAN	
1222	0.555	0.0015	NAN	
1224	0.555	0.00165	NAN	
1226	0.555	0.0015	NAN	
1228	0.555	0.0015	NAN	
1230	0.56	0.00135	NAN	
1232	0.56	0.0015	NAN	
1234	0.56	0.0015	NAN	
1236	0.56	0.00135	NAN	
1238	0.56	0.00165	NAN	
1240	0.565	0.0015	NAN	
1242	0.565	0.00165	NAN	
1244	0.565	0.0015	NAN	
1246	0.565	0.00135	NAN	
1248	0.565	0.0018	NAN	
1250	0.57	0.0015	NAN	
1252	0.57	0.00165	NAN	
1254	0.57	0.0015	NAN	
1256	0.57	0.00165	NAN	
1258	0.57	0.0015	NAN	
1260	0.57	0.00165	NAN	
1262	0.565	0.00165	NAN	
1264	0.565	0.00165	NAN	
1266	0.565	0.0015	NAN	
1268	0.565	0.0018	NAN	
1270	0.565	0.00165	NAN	
1272	0.56	0.0015	NAN	
1274	0.56	0.00165	NAN	
1276	0.56	0.0015	NAN	
1278	0.56	0.0015	NAN	
1280	0.56	0.00165	NAN	
1282	0.56	0.0015	NAN	
1284	0.555	0.00165	NAN	
1286	0.555	0.00165	NAN	
1288	0.555	0.00135	NAN	
1290	0.555	0.0015	NAN	
1292	0.555	0.00165	NAN	
1294	0.55	0.00135	NAN	
1296	0.55	0.0015	NAN	
1298	0.55	0.0015	NAN	
1300	0.55	0.0015	NAN	
1302	0.55	0.0015	NAN	
1304	0.55	0.00165	NAN	
1306	0.545	0.0015	NAN	
1308	0.545	0.0015	NAN	
1310	0.545	0.00135	NAN	
1312	0.545	0.0015	NAN	
1314	0.545	0.0015	NAN	
1316	0.54	0.00135	NAN	
1318	0.54	0.0015	NAN	
1320	0.54	0.0015	NAN	
1322	0.54	0.0015	NAN	
1324	0.54	0.0015	NAN	
1326	0.54	0.00135	NAN	
1328	0.535	0.0012	NAN	
1330	0.535	0.0012	NAN	
1332	0.535	0.00165	NAN	
1334	0.535	0.00135	NAN	
1336	0.535	0.0015	NAN	
1338	0.53	0.0015	NAN	
1340	0.53	0.0015	NAN	
1342	0.53	0.00165	NAN	
1344	0.53	0.0015	NAN	
1346	0.53	0.0015	NAN	
1348	0.53	0.0015	NAN	
1350	0.525	0.00135	NAN	
1352	0.525	0.0015	NAN	
1354	0.525	0.0015	NAN	
1356	0.525	0.0015	NAN	
1358	0.525	0.0018	NAN	
1360	0.52	0.0015	NAN	
1362	0.52	0.0015	NAN	
1364	0.52	0.0015	NAN	
1366	0.52	0.0015	NAN	
1368	0.52	0.0015	NAN	
1370	0.52	0.0015	NAN	
1372	0.515	0.00165	NAN	
1374	0.515	0.0015	NAN	
1376	0.515	0.0015	NAN	
1378	0.515	0.0018	NAN	
1380	0.515	0.00165	NAN	
1382	0.51	0.00165	NAN	
1384	0.51	0.0015	NAN	
1386	0.51	0.0015	NAN	
1388	0.51	0.0015	NAN	
1390	0.51	0.0018	NAN	
1392	0.51	0.00165	NAN	
1394	0.505	0.00165	NAN	
1396	0.505	0.0015	NAN	
1398	0.505	0.00165	NAN	
1400	0.505	0.0015	NAN	
1402	0.505	0.0015	NAN	
1404	0.5	0.0015	NAN	
1406	0.5	0.0015	NAN	
1408	0.5	0.0015	NAN	
1410	0.5	0.00165	NAN	
1412	0.5	0.0015	NAN	
1414	0.5	0.0015	NAN	
1416	0.495	0.0015	NAN	
1418	0.495	0.00165	NAN	
1420	0.495	0.0015	NAN	
1422	0.495	0.0015	NAN	
1424	0.495	0.0015	NAN	
1426	0.49	0.0012	NAN	
1428	0.49	0.00135	NAN	
1430	0.49	0.00135	NAN	
1432	0.49	0.0015	NAN	
1434	0.49	0.0015	NAN	
1436	0.49	0.00135	NAN	
1438	0.485	0.0015	NAN	
1440	0.485	0.00135	NAN	
1442	0.485	0.0015	NAN	
1444	0.485	0.0015	NAN	
1446	0.485	0.00135	NAN	
1448	0.48	0.00135	NAN	
1450	0.48	0.0015	NAN	
1452	0.48	0.0015	NAN	
1454	0.48	0.0015	NAN	
1456	0.48	0.0015	NAN	
1458	0.48	0.00135	NAN	
1460	0.475	0.0015	NAN	
1462	0.475	0.0015	NAN	
1464	0.475	0.0015	NAN	
1466	0.475	0.0015	NAN	
1468	0.475	0.0015	NAN	
1470	0.47	0.00165	NAN	
1472	0.47	0.0015	NAN	
1474	0.47	0.0015	NAN	
1476	0.47	0.0015	NAN	
1478	0.47	0.00165	NAN	
1480	0.47	0.0015	NAN	
1482	0.465	0.00135	NAN	
1484	0.465	0.0018	NAN	
1486	0.465	0.00135	NAN	
1488	0.465	0.00165	NAN	
1490	0.465	0.0018	NAN	
1492	0.46	0.0015	NAN	
1494	0.46	0.0015	NAN	
1496	0.46	0.0015	NAN	
1498	0.46	0.00165	NAN	
1500	0.46	0.0015	NAN	
1502	0.46	0.0015	NAN	
1504	0.455	0.0015	NAN	
1506	0.455	0.00135	NAN	
1508	0.455	0.00165	NAN	
1510	0.455	0.00165	NAN	
1512	0.455	0.0015	NAN	
1514	0.45	0.0015	NAN	
1516	0.45	0.00135	NAN	
1518	0.45	0.00135	NAN	
1520	0.45	0.0015	NAN	
1522	0.45	0.0015	NAN	
1524	0.45	0.00135	NAN	
1526	0.445	0.00135	NAN	
1528	0.445	0.0015	NAN	
1530	0.445	0.00135	NAN	
1532	0.445	0.0015	NAN	
1534	0.445	0.00135	NAN	
1536	0.44	0.0015	NAN	
1538	0.44	0.00135	NAN	
1540	0.44	0.0012	NAN	
1542	0.44	0.0015	NAN	
1544	0.44	0.00135	NAN	
1546	0.44	0.0012	NAN	
1548	0.435	0.0015	NAN	
1550	0.435	0.0015	NAN	
1552	0.435	0.00135	NAN	
1554	0.435	0.0015	NAN	
1556	0.435	0.0015	NAN	
1558	0.43	0.0015	NAN	
1560	0.43	0.00135	NAN	
1562	0.43	0.0015	NAN	
1564	0.43	0.00135	NAN	
1566	0.43	0.0012	NAN	
1568	0.425	0.00135	NAN	
1570	0.425	0.00165	NAN	
1572	0.425	0.0012	NAN	
1574	0.425	0.00135	NAN	
